"","Age","Mu","Sigma","Lambda","Sex"
"198",1.97,10.6538117667979,0.14255078642466,0.927035631782006,"Male"
"199",1.98,10.6735741286667,0.142263846305333,0.926882964174269,"Male"
"200",1.99,10.6933441625903,0.141978164515953,0.926730906688159,"Male"
"201",2,10.7131216291354,0.141693758181689,0.926579285792053,"Male"
"202",2.01,10.7329062915471,0.141410644008878,0.926427930035056,"Male"
"203",2.02,10.7526979157099,0.141128838294068,0.926276670011028,"Male"
"204",2.03,10.7724962701037,0.140848356932744,0.926125338325933,"Male"
"205",2.04,10.7923011257639,0.140569215427998,0.925973769564223,"Male"
"206",2.05,10.8121122562443,0.140291428899051,0.925821800255448,"Male"
"207",2.06,10.8319294375697,0.140015012089405,0.925669268845699,"Male"
"208",2.07,10.8517524482063,0.139739979375186,0.925516015663326,"Male"
"209",2.08,10.8715810690189,0.139466344773047,0.925361882890491,"Male"
"210",2.09,10.8914150832353,0.139194121948073,0.925206714532913,"Male"
"211",2.1,10.9112542764106,0.138923324221496,0.925050356390738,"Male"
"212",2.11,10.9310984363899,0.138653964578256,0.924892656030563,"Male"
"213",2.12,10.9509473532781,0.138386055674514,0.924733462756044,"Male"
"214",2.13,10.9708008193996,0.13811960984485,0.924572627582658,"Male"
"215",2.14,10.9906586292674,0.137854639109477,0.924410003210213,"Male"
"216",2.15,11.0105205795547,0.137591155181372,0.924245443994734,"Male"
"217",2.16,11.030386469055,0.13732916947303,0.924078805926,"Male"
"218",2.17,11.0502560986563,0.137068693103375,0.923909946599807,"Male"
"219",2.18,11.0701292713087,0.136809736904383,0.923738725194214,"Male"
"220",2.19,11.0900057919936,0.136552311427626,0.923565002445272,"Male"
"221",2.2,11.109885467694,0.136296426950687,0.923388640623483,"Male"
"222",2.21,11.1297681073663,0.136042093483498,0.923209503510002,"Male"
"223",2.22,11.1496535219111,0.135789320774514,0.923027456374228,"Male"
"224",2.23,11.1695415241459,0.135538118316816,0.922842365951068,"Male"
"225",2.24,11.1894319287738,0.135288495354013,0.922654100420389,"Male"
"226",2.25,11.2093245523636,0.135040460886234,0.92246252938304,"Male"
"227",2.26,11.2292192133163,0.134794023675767,0.922267523842151,"Male"
"228",2.27,11.249115731844,0.134549192252806,0.922068956180633,"Male"
"229",2.28,11.269013929941,0.134305974920935,0.921866700142346,"Male"
"230",2.29,11.2889136313618,0.134064379762651,0.921660630810783,"Male"
"231",2.3,11.3088146615927,0.133824414644641,0.921450624591238,"Male"
"232",2.31,11.3287168478329,0.133586087223157,0.921236559189264,"Male"
"233",2.32,11.3486200189657,0.133349404949067,0.921018313594314,"Male"
"234",2.33,11.3685240055362,0.133114375072977,0.920795768060317,"Male"
"235",2.34,11.3884286397335,0.132881004650285,0.920568804086149,"Male"
"236",2.35,11.4083337553603,0.132649300545943,0.920337304400646,"Male"
"237",2.36,11.4282391878172,0.132419269439389,0.920101152942582,"Male"
"238",2.37,11.4481447740779,0.132190917829203,0.919860234845045,"Male"
"239",2.38,11.4680503526682,0.131964252037759,0.919614436418275,"Male"
"240",2.39,11.4879557636471,0.131739278215819,0.919363645132445,"Male"
"241",2.4,11.5078608485837,0.131516002346963,0.919107749602516,"Male"
"242",2.41,11.5277654505387,0.131294430252022,0.918846639571533,"Male"
"243",2.42,11.5476694140436,0.131074567593384,0.918580205895316,"Male"
"244",2.43,11.567572585082,0.130856419879243,0.918308340527028,"Male"
"245",2.44,11.5874748110697,0.130639992467772,0.91803093650214,"Male"
"246",2.45,11.6073759408373,0.130425290571237,0.917747887923152,"Male"
"247",2.46,11.6272758246093,0.130212319259979,0.917459089946011,"Male"
"248",2.47,11.6471743139881,0.130001083466416,0.91716443876494,"Male"
"249",2.48,11.6670712619363,0.129791587988936,0.916863831598079,"Male"
"250",2.49,11.6869665227571,0.129583837495663,0.916557166675032,"Male"
"251",2.5,11.7068599520777,0.129377836528243,0.91624434322236,"Male"
"252",2.51,11.7267514068337,0.129173589505544,0.915925261450215,"Male"
"253",2.52,11.7466407452522,0.128971100727286,0.915599822539029,"Male"
"254",2.53,11.7665278268325,0.128770374377542,0.915267928627875,"Male"
