"","Height","0.02","0.05","0.25","0.5","0.75","0.95","0.98"
"217",66.6,5.3044509519717,5.75296869350181,6.86778979080387,7.68300295075073,8.53004402456467,9.80257354838589,10.3573063977322
"218",66.7,5.3237275988187,5.77296513496162,6.88918367531774,7.70510319757473,8.55262775537131,9.82545425798003,10.3801694581496
"219",66.8,5.34299542167974,5.79294655795688,6.91054693417792,7.72716150626443,8.57515809659361,9.84826523832486,10.4029560602901
"220",66.9,5.36225495145136,5.81291352493326,6.93188022328873,7.74917861229741,8.59763587424022,9.87100746268604,10.4256672447209
"221",67,5.38150672809669,5.8328666072844,6.95318420704469,7.77115525915981,8.62006192170171,9.89368191054578,10.4483040576405
"222",67.1,5.40075130068013,5.8528063853834,6.97445955835758,7.79309219837279,8.64243707977873,9.91628956763818,10.4708675509193
"223",67.2,5.41998922740132,5.8727334486138,6.99570695868257,7.81499018951791,8.66476219670911,9.93883142598312,10.4933587821376
"224",67.3,5.43922107562961,5.89264839540077,7.01692709804489,7.83685000026317,8.6870381281955,9.96130848392063,10.5157788146243
"225",67.4,5.45844742193935,5.91255183324353,7.03812067506769,7.85867240639026,8.70926573743431,9.98372174614688,10.5381287174983
"226",67.5,5.47766885214381,5.93244437874593,7.0592883969978,7.88045819181949,8.73144589514217,10.0060722237468,10.5604095657044
"227",67.6,5.49688596133034,5.95232665764857,7.08043097973334,7.90220814863668,8.7535794795843,10.0283609342292,10.5826224400534
"228",67.7,5.51609935389468,5.97219930486001,7.10154914785003,7.92392307711868,8.77566737660145,10.0505889015598,10.6047684272591
"229",67.8,5.53530964357637,5.99206296448899,7.1226436346288,7.9456037857602,8.7977104796382,10.0727571561958,10.6268486199773
"230",67.9,5.55451745349387,6.01191828987646,7.14371518208325,7.96725109130048,8.81970968977109,10.0948667351202,10.6488641168439
"231",68,5.57372341617893,6.03176594362677,7.16476454098574,7.98886581874835,8.84166591573476,10.1169186818739,10.6708160225111
"232",68.1,5.59292817361209,6.05160659763999,7.1857924708951,8.01044880140916,8.86358007395022,10.1389140465896,10.6927054476852
"233",68.2,5.6121323772583,6.07144093314442,7.20679974018436,8.03200088091157,8.88545308855293,10.1608538860256,10.7145335091646
"234",68.3,5.63133668810156,6.09126964072797,7.22778712606717,8.0535229072329,8.90728589141914,10.1827392635978,10.7363013298752
"235",68.4,5.65054177668091,6.11109342037108,7.24875541462587,8.07501573872627,8.92907942219418,10.2045712494137,10.7580100389079
"236",68.5,5.66974832312616,6.13091298147916,7.26970540083913,8.09648024214724,8.95083462832022,10.2263509203048,10.7796607715558
"237",68.6,5.68895701719302,6.15072904291453,7.29063788860883,8.11791729267947,8.97255246506274,10.2480793598591,10.8012546693486
"238",68.7,5.70816855829898,6.1705423330291,7.31155369078768,8.13932777396127,8.99423389553803,10.2697576584528,10.8227928800892
"239",68.8,5.72738365555971,6.19035358969754,7.33245362920762,8.16071257811288,9.01587989074142,10.2913869132842,10.8442765578903
"240",68.9,5.74660302782443,6.21016356034938,7.3533385347066,8.182072605762,9.03749142957345,10.312968228404,10.8657068632085
"241",69,5.76582740371279,6.22997300200263,7.37420924715736,8.20340876607131,9.0590694988683,10.3345027147493,10.8870849628809
"242",69.1,5.78505752165001,6.24978268129568,7.39506661549384,8.22472197676357,9.08061509341928,10.3559914901724,10.9084120301577
"243",69.2,5.80429412990476,6.26959337452188,7.41591149774103,8.24601316415024,9.10212921600841,10.3774356794759,10.9296892447405
"244",69.3,5.82353798662462,6.28940586766167,7.43674476104155,8.26728326315655,9.12361287743176,10.3988364144417,10.9509177928137
"245",69.4,5.842789859873,6.30922095641623,7.45756728168409,8.28853321734859,9.14506709652711,10.4201948338629,10.9720988670803
"246",69.5,5.86205052766574,6.32903944624065,7.47837994513126,8.30976397895956,9.16649290020053,10.4415120835745,10.9932336667944
"247",69.6,5.88132077800876,6.34886215237838,7.49918364604883,8.33097650891768,9.18789132345485,10.4627893164856,11.0143233977974
"248",69.7,5.90060140893458,6.36868989989423,7.51997928833314,8.35217177687193,9.20926340941544,10.4840276926091,11.0353692725495
"249",69.8,5.91989322853934,6.38852352370809,7.54076778513935,8.37335076121858,9.23061020935704,10.5052283790917,11.056372510163
"250",69.9,5.93919705502061,6.40836386862927,7.56155005891033,8.39451444912853,9.25193278273122,10.5263925502454,11.0773343364362
"251",70,5.95851371671504,6.42821178939083,7.58232704140547,8.4156638365744,9.27323219719366,10.5475213875775,11.0982559838859
"252",70.1,5.97784405213559,6.44806815068323,7.60309967372856,8.43679992835656,9.29450952863004,10.5686160798203,11.1191386917797
"253",70.2,5.9971889100094,6.46793382718883,7.62386890635666,8.45792373813015,9.31576586118301,10.5896778229604,11.1399837061675
"254",70.3,6.01654914931634,6.4878097036169,7.64463569916943,8.47903628843265,9.33700228727968,10.6107078202698,11.1607922799151
"255",70.4,6.03592563932644,6.50769667473757,7.66540102147719,8.50013861070983,9.35821990765736,10.6317072823339,11.1815656727344
"256",70.5,6.05531925963861,6.52759564541701,7.6861658520502,8.52123174534313,9.37941983139054,10.6526774270812,11.2023051512151
"257",70.6,6.07473090021942,6.54750753065268,7.70693117914818,8.54231674167718,9.40060317591829,10.6736194798133,11.2230119888574
"258",70.7,6.09416146144082,6.56743325560743,7.72769800054812,8.56339465804532,9.42177106706905,10.6945346732321,11.2436874661001
"259",70.8,6.11361185412018,6.58737375564597,7.74846732357503,8.58446656179835,9.44292463908914,10.7154242474703,11.2643328703542
"260",70.9,6.13308299955812,6.60732997636906,7.76924016512966,8.60553352932989,9.46406503466739,10.736289450118,11.284949496031
"261",71,6.15257582957891,6.62730287365033,7.79001755171949,8.62659664610527,9.48519340496344,10.7571315362534,11.3055386445742
"262",71.1,6.17209128656834,6.64729341367036,7.81080051948617,8.64765700668626,9.50631090963164,10.7779517684679,11.3261016244872
"263",71.2,6.19163032351488,6.66730257295428,7.83159011423719,8.66871571476078,9.52741871685017,10.7987514168972,11.3466397513659
"264",71.3,6.2111939040482,6.68733133840645,7.85238739147387,8.68977388316807,9.54851800334508,10.8195317592469,11.3671543479252
"265",71.4,6.23078300247975,6.70738070734739,7.87319341642198,8.71083263392694,9.56960995441775,10.8402940808209,11.38764674403
"266",71.5,6.25039860384203,6.72745168754918,7.89400926406044,8.73189309826172,9.59069576396963,10.8610396745476,11.4081182767219
"267",71.6,6.27004170393041,6.7475452972736,7.91483601915319,8.75295641663172,9.61177663453086,10.8817698410098,11.4285702902509
"268",71.7,6.28971330934164,6.76766256530672,7.93567477627661,8.77402373875561,9.63285377728312,10.9024858884679,11.4490041360999
"269",71.8,6.30941443751621,6.78780453099745,7.95652663985176,8.79509622364112,9.65392841208832,10.9231891328898,11.4694211730157
"270",71.9,6.32914611677829,6.80797224429357,7.97739272417333,8.816175039611,9.67500176751305,10.943880897976,11.4898227670352
"271",72,6.34890938637698,6.82816676577915,7.99827415344021,8.83726136433068,9.69607508085486,10.9645625151859,11.5102102915131
"272",72.1,6.36870529652755,6.84838916671175,8.01917206178569,8.85835638483546,9.71714959816793,10.9852353237644,11.530585127149
"273",72.2,6.38853490845295,6.86864052906005,8.04008759330804,8.87946129755813,9.73822657428904,11.0059006707676,11.5509486620144
"274",72.3,6.40839929442598,6.88892194554202,8.06102190210167,8.90057730835692,9.75930727286404,11.0265599110896,11.5713022915804
"275",72.4,6.42829953780941,6.90923451966093,8.08197615228555,8.9217056325406,9.78039296637078,11.0472144074849,11.5916474187407
"276",72.5,6.44823673310058,6.92957936574606,8.10295151803712,8.94284749489948,9.80148493614876,11.0678655305985,11.6119854538424
"277",72.6,6.46821198597125,6.94995760898834,8.12394918362008,8.96400412972943,9.82258447242084,11.0885146589866,11.6323178147074
"278",72.7,6.48822641331196,6.97037038548071,8.14497034341767,8.98517678086215,9.84369287432176,11.1091631791448,11.6526459266613
"279",72.8,6.50828114327296,6.99081884225481,8.16601620196148,9.00636670169018,9.86481144992079,11.1298124855301,11.6729712225558
"280",72.9,6.52837731530892,7.0113041373216,8.18708797396481,9.02757515519703,9.88594151625001,11.1504639805885,11.6932951427965
"281",73,6.54851608022023,7.03182743970846,8.20818688435173,9.04880341398229,9.90708439932691,11.1711190747762,11.713619135365
"282",73.1,6.5686986001977,7.05238992949965,8.22931416828999,9.0700527602912,9.92824143418175,11.1917791865861,11.7339446558452
"283",73.2,6.58892604886518,7.07299279787473,8.25047107122142,9.09132448604107,9.94941396488148,11.2124457425707,11.7542731674467
"284",73.3,6.60919961132354,7.09363724714817,8.27165884889368,9.11261989284925,9.9706033445553,11.2331201773659,11.7746061410284
"285",73.4,6.62952048419465,7.11432449080912,8.292878767392,9.13394029206104,9.99181093541988,11.2538039337145,11.7949450551227
"286",73.5,6.64988987566507,7.13505575356066,8.31413210317019,9.15528700477665,10.0130381088037,11.2744984624894,11.815291395958
"287",73.6,6.67030900553136,7.15583227136091,8.33542014308379,9.17666136188048,10.0342862451736,11.2952052227182,11.8356466574838
"288",73.7,6.69077910524346,7.17665529146182,8.35674418442037,9.19806470406709,10.0555567341579,11.3159256816039,11.856012341391
"289",73.8,6.71130141794981,7.19752607244998,8.378105534932,9.21949838186963,10.0768509745718,11.3366613145484,11.8763899571351
"290",73.9,6.73187719854283,7.21844588428768,8.39950551286801,9.2409637556884,10.0981703744432,11.3574136051764,11.8967810219602
"291",74,6.75250771370338,7.2394160083528,8.42094544700623,9.26246219581765,10.1195163510362,11.378184045356,11.9171870609191
"292",74.1,6.77319424194628,7.26043773747985,8.44242667668543,9.28399508247372,10.140890330876,11.3989741352214,11.9376096068952
"293",74.2,6.79393807366594,7.28151237600112,8.46395055183785,9.30556380582306,10.162293749774,11.4197853831951,11.958050200625
"294",74.3,6.8147405111822,7.30264123978791,8.48551843302158,9.32716976601015,10.183728052852,11.4406193060095,11.9785103907184
"295",74.4,6.83560286878607,7.32382565629168,8.50713169145295,9.34881437318523,10.2051946945669,11.4614774287282,11.9989917336801
"296",74.5,6.85652647174366,7.34506696348455,8.52879170781111,9.37049904622632,10.2266951373592,11.4823612833056,12.0194957924364
"297",74.6,6.87751234220349,7.36636617809526,8.55049950237232,9.39222481948375,10.2482304374694,11.5032719684857,12.0400236867562
"298",74.7,6.89856075319284,7.38772352493956,8.5722552112459,9.41399178648175,10.2698006595677,11.5242095284785,12.0605754587926
"299",74.8,6.9196718669439,7.40913911167228,8.59405883977782,9.43579990167954,10.291405721831,11.5451738517449,12.0811509915281
"300",74.9,6.94084584526022,7.43061304541423,8.61591039268342,9.45764911889998,10.3130455417983,11.5661648260527,12.1017501671953
"301",75,6.96208284949776,7.45214543273898,8.63780987404432,9.47953939133075,10.3347200363738,11.5871823384808,12.1223728672826
"302",75.1,6.98338304054153,7.4737363796551,8.6597572872998,9.5014706715194,10.3564291218242,11.6082262754174,12.1430189725308
"303",75.2,7.00474657878498,7.49538599159155,8.68175263524235,9.52344291137313,10.3781727137806,11.629296522563,12.1636883629369
"304",75.3,7.02617362410795,7.51709437338147,8.70379592001141,9.54545606215651,10.3999507272388,11.6503929649314,12.1843809177545
"305",75.4,7.0476643358537,7.53886162924529,8.72588714308642,9.56751007448863,10.4217630765584,11.6715154868498,12.2050965154941
"306",75.5,7.06921887280749,7.56068786277549,8.74802630528208,9.58960489834263,10.4436096754649,11.6926639719624,12.2258350339263
"307",75.6,7.0908373931729,7.58257317691906,8.77021340674102,9.6117404830425,10.4654904370486,11.7138383032298,12.2465963500812
"308",75.7,7.11252005454903,7.60451767396115,8.79244844692802,9.63391677726155,10.4874052737656,11.7350383629314,12.2673803402511
"309",75.8,7.13426701390715,7.62652145550807,8.81473142462372,9.6561337290205,10.5093540974384,11.7562640326669,12.2881868799913
"310",75.9,7.15607842756705,7.64858462247021,8.83706233791828,9.6783912856855,10.5313368192561,11.7775151933581,12.3090158441222
"311",76,7.17795445117263,7.67070727504426,8.8594411842045,9.70068939396551,10.5533533497743,11.7987917252493,12.3298671067296
"312",76.1,7.19989523966884,7.69288951269686,8.88186796017273,9.72302799991189,10.5754035989172,11.8200935079113,12.3507405411689
"313",76.2,7.22190094727552,7.71513143414522,8.9043426618024,9.74540704891422,10.5974874759763,11.8414204202404,12.3716360200636
"314",76.3,7.24397172746387,7.7374331373406,8.92686528435704,9.76782648569999,10.6196048896117,11.8627723404623,12.3925534153094
"315",76.4,7.26610773293134,7.75979471945017,8.94943582237764,9.79028625433254,10.6417557478539,11.8841491461338,12.4134925980761
"316",76.5,7.28830911557551,7.78221627683791,8.97205426967499,9.81278629820801,10.663939958102,11.9055507141434,12.434453438808
"317",76.6,7.31057602646898,7.80469790504684,8.99472061932368,9.83532656005401,10.6861574271261,11.9269769207142,12.4554358072267
"318",76.7,7.33290861583352,7.82723969878035,9.01743486365542,9.85790698192772,10.7084080610675,11.9484276414059,12.4764395723337
"319",76.8,7.35530703301372,7.84984175188328,9.04019699425196,9.88052750521357,10.7306917654392,11.969902751117,12.4974646024117
"320",76.9,7.3777714264511,7.87250415732355,9.06300700193899,9.90318807062206,10.7530084451273,11.9914021240871,12.5185107650282
"321",77,7.40030194365646,7.89522700717197,9.08586487677804,9.92588861818632,10.7753580043906,12.0129256338983,12.5395779270355
"322",77.1,7.42289873118375,7.91801039258385,9.10877060806059,9.94862908726134,10.7977403468625,12.0344731534783,12.5606659545753
"323",77.2,7.44556193460261,7.94085440377927,9.13172418430076,9.97140941652157,10.8201553755511,12.0560445551024,12.58177471308
"324",77.3,7.46829169847042,7.96375913002293,9.15472559322777,9.99422954395832,10.8426029928401,12.0776397103956,12.602904067275
"325",77.4,7.49108816630539,7.98672465960521,9.17777482177991,10.0170894068789,10.8650831004899,12.099258490336,12.6240538811823
"326",77.5,7.51395148055836,8.00975107982196,9.20087185609707,10.0399889419042,10.8875955996392,12.1209007652569,12.645224018123
"327",77.6,7.53688178258386,8.03283847695363,9.22401668151283,10.0629280849659,10.9101403908041,12.1425664048486,12.6664143407188
"328",77.7,7.55987921261244,8.05598693624584,9.24720928254821,10.0859067713055,10.9327173738807,12.1642552781623,12.6876247108963
"329",77.8,7.58294390972125,8.07919654188811,9.27044964290356,10.1089249354713,10.9553264481447,12.1859672536115,12.7088549898884
"330",77.9,7.60607601180604,8.10246737699437,9.29373774545262,10.131982511318,10.9779675122546,12.2077021989767,12.7301050382399
"331",78,7.62927565555073,8.12579952358078,9.31707357223349,10.1550794320027,11.0006404642501,12.2294599814061,12.7513747158073
"332",78.1,7.65254297639888,8.14919306254581,9.34045710444258,10.1782156299844,11.0233452015551,12.2512404674202,12.7726638817644
"333",78.2,7.67587810852314,8.17264807364823,9.36388832242595,10.2013910370206,11.0460816209773,12.273043522913,12.7939723946036
"334",78.3,7.69928118479657,8.19616463548715,9.38736720567358,10.2246055841675,11.0688496187112,12.2948690131578,12.8153001121418
"335",78.4,7.72275233676087,8.21974282547887,9.41089373280968,10.247859201775,11.0916490903373,12.3167168028069,12.8366468915205
"336",78.5,7.74629169459749,8.2433827198369,9.43446788158708,10.2711518194874,11.1144799308246,12.3385867558979,12.8580125892122
"337",78.6,7.76989938709582,8.26708439354897,9.45808962887808,10.2944833662394,11.137342034531,12.3604787358545,12.8793970610219
"338",78.7,7.79357554162368,8.29084792035652,9.48175895066838,10.3178537702558,11.1602352952058,12.3823926054922,12.9008001620927
"339",78.8,7.81732028409455,8.31467337273088,9.50547582204735,10.3412629590474,11.1831596059888,12.4043282270189,12.9222217469068
"340",78.9,7.84113373893815,8.33856082185301,9.52924021720245,10.3647108594113,11.2061148594141,12.4262854620411,12.9436616692924
"341",79,7.86501602906752,8.36251033758966,9.5530521094096,10.3881973974267,11.2291009474095,12.4482641715652,12.9651197824248
"342",79.1,7.88896727584831,8.38652198847192,9.5769114710266,10.4117224984544,11.2521177612987,12.4702642160026,12.9865959388324
"343",79.2,7.91298759906658,8.41059584167233,9.6008182734848,10.4352860871341,11.2751651918029,12.4922854551728,13.0080899903999
"344",79.3,7.93707711689703,8.43473196298235,9.62477248728141,10.4588880873827,11.2982431290421,12.5143277483075,13.0296017883728
"345",79.4,7.9612359458705,8.45893041678934,9.64877408197134,10.4825284223922,11.3213514625363,12.536390954054,13.0511311833616
"346",79.5,7.98546420084108,8.48319126605304,9.67282302615851,10.5062070146265,11.3444900812062,12.5584749304783,13.0726780253446
"347",79.6,8.00976199495449,8.50751457228354,9.69691928748908,10.529923785821,11.3676588733763,12.5805795350704,13.0942421636748
"348",79.7,8.03412943961486,8.53190039551756,9.7210628326427,10.5536786569798,11.3908577267755,12.602704624748,13.1158234470826
"349",79.8,8.05856664445274,8.55634879429612,9.74525362732555,10.577471548375,11.4140865285402,12.6248500558617,13.1374217236831
"350",79.9,8.08307371728968,8.58085982563865,9.7694916362594,10.6013023795412,11.4373451652122,12.6470156841953,13.1590368409757
"351",80,8.10765076410748,8.6054335450221,9.79377682317637,10.625171069277,11.4606335227446,12.6692013649746,13.1806686458539
"352",80.1,8.13229788901384,8.63007000635622,9.81810915080953,10.6490775356418,11.4839514865012,12.6914069528695,13.2023169846082
"353",80.2,8.15701519420888,8.6547692619599,9.84248858088465,10.6730216959532,11.5072989412586,12.7136323019989,13.2239817029309
"354",80.3,8.18180277995058,8.67953136253638,9.86691507411094,10.6970034667846,11.5306757712071,12.7358772659334,13.2456626459203
"355",80.4,8.20666074452336,8.70435635715179,9.89138859017542,10.7210227639654,11.5540818599549,12.7581416977039,13.2673596580889
"356",80.5,8.23158918420177,8.72924429320861,9.91590908773172,10.7450795025763,11.5775170905273,12.7804254498023,13.2890725833657
"357",80.6,8.25658819321704,8.75419521642221,9.94047652439247,10.7691735969481,11.6009813453688,12.802728374187,13.3108012651016
"358",80.7,8.28165786372457,8.77920917079828,9.96509085672264,10.7933049606612,11.6244745063476,12.8250503222905,13.332545546078
"359",80.8,8.30679828576729,8.80428619860613,9.98975204022841,10.8174735065409,11.6479964547537,12.8473911450203,13.3543052685086
"360",80.9,8.33200954724326,8.82942634035631,10.0144600293508,10.8416791466576,11.671547071304,12.8697506927667,13.3760802740476
"361",81,8.35729173386929,8.8546296347742,10.039214777455,10.8659217923224,11.6951262361412,12.8921288154053,13.3978704037928
"362",81.1,8.38264492914925,8.87989611877847,10.064016236825,10.8902013540888,11.7187338288399,12.9145253623062,13.4196754982959
"363",81.2,8.40806921433624,8.90522582745313,10.0888643586515,10.9145177417458,11.7423697284038,12.9369401823338,13.4414953975631
"364",81.3,8.43356466840002,8.93061879402514,10.1137590930253,10.9388708643195,11.7660338132711,12.9593731238563,13.463329941065
"365",81.4,8.45913136799205,8.95607504983947,10.1387003889289,10.9632606300698,11.7897259613156,12.9818240347492,13.4851789677413
"366",81.5,8.48476938740964,8.98159462433333,10.1636881942261,10.9876869464878,11.8134460498482,13.0042927624006,13.507042316007
"367",81.6,8.51047879856306,9.00717754501339,10.1887224556561,11.0121497202955,11.837193955621,13.0267791537191,13.5289198237605
"368",81.7,8.53625967093768,9.03282383742789,10.2138031188208,11.0366488574403,11.8609695548254,13.0492830551341,13.5508113283857
"369",81.8,8.56211207156258,9.05853352514545,10.2389301281807,11.0611842630976,11.8847727230995,13.0718043126081,13.5727166667645
"370",81.9,8.5880360649725,9.08430662972698,10.2641034270419,11.0857558416642,11.9086033355258,13.0943427716367,13.594635675278
"371",82,8.61403171317496,9.11014317070297,10.2893229575503,11.1103634967595,11.9324612666362,13.1168982772583,13.6165681898175
"372",82.1,8.64009907561424,9.13604316554737,10.3145886606812,11.1350071312216,11.956346390413,13.1394706740579,13.6385140457884
"373",82.2,8.66623820913698,9.16200662965338,10.3399004762315,11.159686647106,11.9802585802921,13.1620598061742,13.6604730781193
"374",82.3,8.69244916795612,9.18803357630723,10.3652583428092,11.1844019456826,12.0041977091634,13.1846655173042,13.6824451212668
"375",82.4,8.71873200361821,9.21412401666565,10.3906621978273,11.209152927436,12.0281636493767,13.2072876507124,13.7044300092264
"376",82.5,8.74508676496495,9.2402779597272,10.4161119774909,11.233939492059,12.0521562727391,13.2299260492318,13.7264275755341
"377",82.6,8.77151349810269,9.26649541231189,10.4416076167935,11.2587615384564,12.0761754505232,13.2525805552773,13.7484376532812
"378",82.7,8.79801224636307,9.29277637903155,10.4671490495026,11.2836189647369,12.1002210534639,13.2752510108449,13.7704600751144
"379",82.8,8.82458305027135,9.31912086226814,10.4927362081547,11.3085116682152,12.1242929517648,13.297937257523,13.7924946732485
"380",82.9,8.85122594751114,9.34552886214828,10.5183690240455,11.3334395454091,12.1483910151001,13.3206391364983,13.8145412794733
"381",83,8.87794097288722,9.3720003765158,10.5440474272184,11.3584024920347,12.1725151126137,13.3433564885591,13.836599725158
"382",83.1,8.90472815829513,9.39853540091121,10.56977134646,11.3834004030091,12.1966651129277,13.3660891541076,13.8586698412652
"383",83.2,8.93158753268309,9.42513392854319,10.5955407092876,11.4084331724441,12.22084088414,13.3888369731623,13.8807514583538
"384",83.3,8.95851912201813,9.45179595026435,10.6213554419403,11.4335006936448,12.2450422938277,13.411599785365,13.9028444065882
"385",83.4,8.98552294925389,9.47852145454878,10.647215469373,11.4586028591106,12.2692692090529,13.4343774299919,13.9249485157498
"386",83.5,9.01259903429325,9.50531042746401,10.6731207152434,11.4837395605286,12.2935214963608,13.4571697459555,13.9470636152409
"387",83.6,9.03974739395638,9.53216285264865,10.6990711019058,11.5089106887746,12.3177990217857,13.479976571815,13.969189534096
"388",83.7,9.06696804194677,9.55907871128785,10.725066550402,11.5341161339111,12.3421016508535,13.502797745784,13.9913261009916
"389",83.8,9.09426098881501,9.58605798208623,10.7511069804498,11.5593557851821,12.3664292485815,13.5256331057342,14.0134731442504
"390",83.9,9.12162624192788,9.61310064124647,10.7771923104368,11.5846295310147,12.3907816794848,13.5484824892071,14.0356304918548
"391",84,9.14906380543293,9.64020666244291,10.8033224574098,11.6099372590145,12.4151588075769,13.5713457334186,14.0577979714536
"392",84.1,9.17657356148651,9.66737592276564,10.8294973008337,11.6352788592848,12.4395605387851,13.594222773186,14.0799755314391
"393",84.2,9.20415440905249,9.69460752082923,10.8557164199591,11.6606542485273,12.4639871283327,13.6171143503543,14.1021641179942
"394",84.3,9.23180475768592,9.72190016811274,10.8819792449204,11.6860633563212,12.4884390038128,13.6400216046716,14.1243651689769
"395",84.4,9.25952300514701,9.74925256725948,10.9082852025728,11.7115061117966,12.5129165944874,13.6629456795356,14.1465801264
"396",84.5,9.28730754102684,9.77666341493653,10.9346337175848,11.7369824435362,12.5374203300263,13.6858877191039,14.1688104328697
"397",84.6,9.31515674701459,9.80413140203533,10.9610242125092,11.7624922795775,12.5619506404556,13.708848868189,14.1910575314648
"398",84.7,9.34306899715306,9.83165521386136,10.9874561078457,11.7880355474086,12.586507956101,13.7318302721508,14.2133228656169
"399",84.8,9.37104265809118,9.85923353032226,11.0139288221061,11.8136121739685,12.6110927075406,13.7548330768034,14.2356078790044
"400",84.9,9.39907608932729,9.88686502610795,11.0404417718738,11.8392220856462,12.6357053255568,13.7778584283255,14.2579140154531
"401",85,9.42716764344227,9.91454837086176,11.0669943718591,11.8648652082756,12.6603462410886,13.8009074731733,14.2802427188415
"402",85.1,9.45531566633142,9.9422822293521,11.0935860349581,11.8905414671397,12.6850158851952,13.8239813580117,14.3025954330242
"403",85.2,9.48351849742095,9.97006526162989,11.1202161723014,11.9162507869649,12.7097146890125,13.8470812296402,14.3249736017542
"404",85.3,9.51177446987939,9.9978961231825,11.1468841933027,11.9419930919196,12.7344430837175,13.8702082349314,14.3473786686177
"405",85.4,9.54008191082306,10.0257734650837,11.1735895057087,11.9677683056163,12.7592015004984,13.8933635207813,14.3698120769828
"406",85.5,9.5684391415063,10.0536959341297,11.2003315156376,11.993576351106,12.7839903705203,13.9165482340561,14.3922752699477
"407",85.6,9.59684447750897,10.0816621729741,11.2271096276227,12.0194171508795,12.8088101249007,13.9397635215565,14.4147696903064
"408",85.7,9.62529622891187,10.1096708202531,11.2539232446489,12.0452906268661,12.8336611946862,13.9630105299851,14.4372967805209
"409",85.8,9.65379270046017,10.1377205107003,11.2807717681839,12.071196700429,12.8585440108276,13.9862904059176,14.4598579826976
"410",85.9,9.68233219172264,10.1658098752589,11.3076545982123,12.0971352923675,12.8834590041661,14.00960429579,14.4824547385824
"411",86,9.71091299723726,10.1939375411829,11.3345711332619,12.1231063229145,12.9084066054176,14.0329533458872,14.5050884895594
"412",86.1,9.73953340664601,10.2221021321288,11.3615207704266,12.1491097117334,12.9333872451596,14.0563387023394,14.5277606766575
"413",86.2,9.76819170482214,10.2503022682429,11.388502905389,12.1751453779184,12.9584013538249,14.0797615111295,14.5504727405722
"414",86.3,9.79688617198633,10.2785365662386,11.4155169324384,12.2012132399941,12.9834493616978,14.1032229181085,14.5732261216953
"415",86.4,9.8256150838083,10.3068036394619,11.4425622444817,12.2273132159106,13.0085316989086,14.1267240690124,14.596022260149
"416",86.5,9.85437671150212,10.3351020979526,11.4696382330565,12.2534452230442,13.0336487954384,14.1502661094946,14.6188625958373
"417",86.6,9.8831693219098,10.3634305484969,11.4967442883387,12.2796091781975,13.0588010811256,14.1738501851656,14.6417485685062
"418",86.7,9.9119911775696,10.3917875946658,11.5238797991434,12.3058049975946,13.083988985671,14.1974774416347,14.6646816178083
"419",86.8,9.94084053677714,10.4201718368495,11.5510441529263,12.332032596882,13.1092129386526,14.221149024567,14.6876631833841
"420",86.9,9.96971565363212,10.4485818722802,11.578236735779,12.3582918911255,13.1344733695398,14.2448660797445,14.7106947049501
"421",87,9.99861477807603,10.4770162950476,11.6054569324236,12.384582794812,13.159770707716,14.2686297531402,14.7337776224013
"422",87.1,10.0275361559129,10.5054736961005,11.6327041261977,12.4109052218438,13.1851053824968,14.2924411909932,14.7569133759166
"423",87.2,10.056478028822,10.533952663243,11.6599776990414,12.4372590855396,13.21047782316,14.3163015399,14.7801034060832
"424",87.3,10.0854386343565,10.5624517811189,11.6872770314775,12.4636442986326,13.2358884589743,14.3402119469106,14.8033491540264
"425",87.4,10.1144162059292,10.5909696311866,11.7146015025885,12.4900607732691,13.2613377192345,14.3641735596345,14.8266520615535
"426",87.5,10.1434089727857,10.6195047916834,11.7419504899896,12.5165084210069,13.2868260332987,14.3881875263556,14.8500135713062
"427",87.6,10.172415159965,10.6480558375805,11.7693233697975,12.5429871528146,13.3123538306306,14.4122549961566,14.8734351269267
"428",87.7,10.2014329882448,10.6766213405258,11.7967195165947,12.5694968790685,13.337921540844,14.4363771190508,14.8969181732317
"429",87.8,10.2304606740761,10.7051998687778,11.8241383033905,12.5960375095527,13.3635295937534,14.4605550461252,14.9204641564016
"430",87.9,10.2594964295017,10.7337899871279,11.8515791015769,12.6226089534565,13.3891784194265,14.4847899296919,14.9440745241783
"431",88,10.2885384620635,10.762390256813,11.8790412808819,12.6492111193745,13.4148684482437,14.5090829234507,14.9677507260774
"432",88.1,10.3175849746924,10.7909992354151,11.9065242093157,12.6758439153032,13.4406001109572,14.533435182658,14.9914942136093
"433",88.2,10.3466341655877,10.8196154767518,11.9340272531157,12.7025072486414,13.4663738387593,14.5578478643096,15.0153064405156
"434",88.3,10.3756842280777,10.8482375307527,11.9615497766831,12.7292010261865,13.4921900633495,14.5823221273282,15.0391888630132
"435",88.4,10.4047333504716,10.8768639433296,11.9890911425209,12.7559251541361,13.5180492170129,14.6068591327689,15.0631429400579
"436",88.5,10.43377971589,10.9054932562283,12.0166507111609,12.7826795380841,13.5439517326953,14.6314600440259,15.0871701336128
"437",88.6,10.4628215020845,10.9341240068725,12.0442278410886,12.8094640830189,13.5698980440861,14.6561260270543,15.1112719089327
"438",88.7,10.4918568812415,10.9627547281967,12.0718218886663,12.8362786933238,13.5958885857083,14.6808582506034,15.1354497348641
"439",88.8,10.5208840197713,10.9913839484655,12.0994322080484,12.8631232727759,13.6219237930102,14.7056578864602,15.1597050841565
